datetime,Household 1,Household 2,Household 3,Household 4,Household 5,Household 6,Household 7,Household 8,Household 9,Household 10,Household 11,Household 12,Household 13,Household 14,Household 15,Household 16,Household 17,Household 18,Household 19,Household 20,Household 21,Household 22,Household 23,Household 24,Household 25,Household 26,Household 27,Household 28,Household 29,Household 30,Household 31,Household 32,Household 33,Household 34,Household 35,Household 36,Household 37,Household 38,Household 39,Household 40,Household 41,Household 42,Household 43,Household 44,Household 45,Household 46,Household 47,Household 48,Household 49,Household 50,Household 51,Household 52,Household 53,Household 54,Household 55,Household 56,Household 57,Household 58,Household 59,Household 60,Household 61,Household 62,Household 63,Household 64,Household 65,Household 66,Household 67,Household 68,Household 69,Household 70,Household 71,Household 72,Household 73,Household 74,Household 75,Household 76,Household 77,Household 78,Household 79,Household 80,Household 81,Household 82,Household 83,Household 84,Household 85,Household 86,Household 87,Household 88,Household 89,Household 90,Household 91,Household 92,Household 93,Household 94,Household 95,Household 96,Household 97,Household 98,Household 99,Household 100,Household 101,Household 102,Household 103,Household 104,Household 105,Household 106,Household 107,Household 108,Household 109,Household 110,Household 111,Household 112,Household 113,Household 114,Household 115,Household 116,Household 117,Household 118,Household 119,Household 120,Household 121,Household 122,Household 123,Household 124,Household 125,Household 126,Household 127,Household 128,Household 129,Household 130,Household 131,Household 132,Household 133,Household 134,Household 135,Household 136,Household 137,Household 138,Household 139,Household 140,Household 141,Household 142,Household 143,Household 144,Household 145,Household 146,Household 147,Household 148,Household 149,Household 150,Household 151,Household 152,Household 153,Household 154,Household 155,Household 156,Household 157,Household 158,Household 159,Household 160,Household 161,Household 162,Household 163,Household 164,Household 165,Household 166,Household 167,Household 168,Household 169,Household 170,Household 171,Household 172,Household 173,Household 174,Household 175,Household 176,Household 177,Household 178,Household 179,Household 180,Household 181,Household 182,Household 183,Household 184,Household 185,Household 186,Household 187,Household 188,Household 189,Household 190,Household 191,Household 192,Household 193,Household 194,Household 195,Household 196,Household 197,Household 198,Household 199,Household 200
2010-01-01,85339.95000000007,156322.74000000014,232969.96999999994,136115.09999999995,288632.99999999994,138557.03999999998,133695.64999999994,169630.91999999975,105276.77,141640.90000000005,122305.15999999992,308306.4,250365.00000000015,104898.80999999994,172429.02000000002,139126.76,176010.24999999997,204123.38999999993,107143.96000000012,107859.96999999991,154000.25000000003,113573.67999999998,127375.40000000001,168221.16999999998,184187.61999999985,144953.03000000003,151744.58,132595.14,279385.26,664699.1000000002,156527.18,171574.5699999999,213136.65999999997,418020.20000000007,141080.76000000007,116933.5000000001,172255.13000000003,106761.70999999999,657948.2999999997,155550.99000000005,167110.0500000001,169776.0799999999,315792.9000000001,122249.02999999998,80590.19,198662.6999999998,169564.85000000003,146397.35,180230.58999999997,329038.30000000005,155442.15999999992,105701.63000000005,191655.56000000017,160568.4500000001,297768.8,136810.62999999998,341459.70000000007,230884.96999999988,176450.25000000003,124925.18999999997,336833.1,410700.69999999995,561082.6000000001,230640.17999999985,138381.78000000003,261073.25999999995,171610.21000000008,110992.55000000003,164080.13000000015,142957.99000000002,112306.8200000001,428207.80000000034,158760.5300000001,113226.80999999998,105634.05,394386.5000000001,181585.96,140021.19000000012,113876.15999999996,134798.96999999994,293538.03,526911.9999999999,317503.79999999993,356562.8999999999,179485.51,202683.68000000002,205292.5899999999,120972.60000000006,172459.18000000008,521063.09999999986,152576.18999999994,710749.1000000001,306489.7,158669.74000000002,166639.79000000004,252669.76999999996,100496.26000000001,168571.39000000004,98246.88,135886.67999999996,160996.82,124450.30999999995,230677.62999999977,98170.98,134333.81999999995,136582.00999999998,86175.0,119389.75999999995,126231.81000000004,299647.0000000001,122679.63999999991,157482.34000000023,107305.75999999998,140720.15999999997,134908.73,298849.7,163064.53000000003,294868.8,205618.9800000001,103947.68000000002,168948.85000000006,100528.99000000021,284354.1000000001,172893.59000000017,98540.30999999998,203369.06999999995,136208.99000000008,119193.77000000003,177741.75999999998,158511.28,205224.25000000015,106597.95000000004,219304.7,369209.31000000006,140213.75999999998,117025.27999999998,312382.8999999999,281813.8,263811.04,168007.2500000001,145101.37999999998,154569.95000000004,239465.2200000002,378024.49999999994,177692.09000000003,237279.9000000002,117555.81,221374.69999999984,261904.7,259616.64000000013,163335.39000000016,153814.7400000001,149959.39999999997,288131.4,312805.2000000002,118554.25000000001,122384.57999999991,298308.04,189247.33000000005,224368.12000000002,123324.02999999996,153725.97999999998,114802.15000000001,149682.05000000005,192908.46999999988,155122.39999999997,248139.4000000001,123801.16,115583.95999999996,161243.71,167959.92999999996,257946.23999999976,122524.59999999995,574956.9999999998,138182.19999999995,190046.18000000002,112783.67000000001,158450.9,314648.30000000005,199263.47999999986,122790.93999999999,117572.01999999997,135116.75999999995,92305.0,91065.92999999998,310621.4,86574.51000000001,113106.86000000002,108144.97,223752.16,133379.53000000006,276094.69999999995,67278.93999999999,114309.78999999994,105218.69000000002,167465.95999999996,103077.88000000003,322437.89999999997,420076.6000000003,137669.64999999997
2010-01-02,124077.29000000015,170367.7800000001,203285.26000000007,114025.57000000002,314148.69999999995,124061.18999999997,177631.72999999992,193579.48999999996,89312.48999999998,153685.88999999996,121346.54000000005,320812.19999999984,267049.0999999998,164923.10999999987,178148.97999999992,121664.3,244739.8099999999,118426.79000000004,136154.4300000001,148715.09000000005,131477.06000000008,114650.52999999997,155002.18000000014,177428.53999999995,177615.17999999993,103568.32999999997,136485.53999999998,139031.6,254840.19999999992,632640.4,151417.86000000002,148292.56,202221.46,445331.4999999998,178854.41999999993,154266.19999999998,185466.08999999997,155688.75999999995,705181.5,156606.41999999995,223412.53999999998,161314.07999999996,308129.00000000006,153378.03000000003,93881.53000000003,206910.82999999987,143386.95999999993,152058.63999999996,181829.8199999999,295487.6999999999,144349.00999999995,160054.06,173737.32000000007,137551.34999999998,295141.5000000001,126659.82999999997,356595.6999999997,255552.49999999997,111607.27,140645.07000000007,352771.30000000016,376116.29999999993,620445.0000000002,173280.65,160129.58,285574.5,187354.63,129728.43000000001,125210.17,150844.63999999993,196571.34999999983,447899.60000000003,140077.77999999985,83210.66999999995,137067.38000000006,384684.6000000001,167800.68000000008,175611.63999999996,96907.43999999997,100634.03000000001,334930.49000000005,544950.6000000001,355306.5000000001,358619.5999999998,109777.26999999997,207796.88000000012,207305.01999999993,186929.61,134550.05,511872.8000000001,151299.71000000002,704460.3999999999,357334.1,238032.13999999996,134857.97000000006,161703.7999999999,125086.53000000003,167267.7599999999,122437.83999999998,117544.48999999996,126571.58999999997,128080.01,214595.6799999999,104775.81000000001,166250.60000000006,160060.99999999994,65565.0,189394.91999999998,146112.79999999996,300260.4999999998,96441.82999999996,164459.96,120295.84000000001,183705.04000000004,135165.59000000003,312824.10000000003,137179.57,321376.5000000002,131264.96999999994,125799.69999999991,207333.78999999995,113904.59000000007,299625.6000000001,158189.83999999997,146550.7,139368.72000000003,128267.64999999994,113033.39999999998,157138.88,132797.47000000006,157755.63999999996,83097.66000000002,273080.00000000006,341422.1000000002,128720.93000000001,109389.32,325504.3000000002,304051.5000000001,283016.73000000004,138240.97999999995,121920.99,206489.8899999999,173907.67999999993,345988.89999999997,193504.78999999995,299976.32,109921.74999999997,222956.7,300434.9,203203.2,177217.18999999994,225764.04000000004,179707.07999999993,307837.1999999998,298304.89999999997,88702.72000000003,119612.03999999994,339470.51000000007,217549.74,219408.81999999992,115370.50999999997,148550.61,128419.31000000001,128296.51999999999,162994.38,156700.9400000001,276363.4000000001,143709.24000000002,107612.75999999997,145831.63000000012,180871.87000000005,179566.23,138040.25999999998,525875.6000000002,131016.73000000004,159229.8199999999,104024.84000000008,114859.14999999998,273362.69999999995,167229.45,104065.73000000001,140060.73,116678.29000000002,85035.0,106745.66000000003,325354.59999999986,128103.91000000003,117610.31999999996,80771.71000000002,149960.27000000008,115479.04999999999,334289.90000000014,107489.35000000003,141190.44,117276.03000000006,208249.52000000005,95172.83000000006,327124.59999999974,415370.2000000002,139414.93999999997
2010-01-03,84956.18999999999,235949.94000000018,221698.60000000012,146867.02999999994,311008.90000000014,109995.61999999998,126279.12000000011,196661.82999999984,95695.79999999997,138450.43000000002,142618.39999999997,302896.59999999986,247548.0000000001,114905.79999999997,172712.88,165828.39999999988,204951.93000000008,195819.08999999994,84973.71000000002,183994.64999999994,156498.08000000005,103522.50999999998,198365.49000000002,158242.10000000006,162451.14000000004,139117.46999999997,228369.65999999997,155847.84000000003,274877.42999999993,833956.2000000001,138829.74,100388.88000000003,191660.41000000006,467834.10000000003,146940.62999999998,133291.13000000006,204930.91000000006,113666.98999999998,754155.8000000007,161210.28000000003,165041.46,153635.94000000015,351307.19999999995,132172.73000000004,97355.60000000006,246402.68999999992,175085.95000000004,195695.0500000001,127541.28,319782.5000000002,136496.70999999996,161978.58000000002,198788.30000000016,138132.38999999993,308863.3000000001,148975.1400000001,375805.4000000001,262141.5000000001,130383.74999999996,108833.14999999998,358839.8000000001,412769.5999999998,619946.8000000002,224182.02,158866.99000000005,267377.39999999985,170276.27,113516.64999999994,130817.17000000009,178664.84999999992,139808.89999999997,427698.99999999994,151868.94999999992,110759.68999999999,135587.4100000001,355378.40000000014,150547.82,186695.91999999998,108913.12000000001,124588.37999999996,372654.7699999997,587722.9000000004,306823.3000000001,353745.9000000001,154777.4499999999,189108.44999999998,198956.33,198301.08000000002,185274.91999999995,559888.7999999998,119477.86000000006,782305.6,297851.49999999994,176785.23999999982,153693.57,154727.32,120433.4,165606.64000000004,129985.83000000002,125818.30999999997,141568.83,152789.5300000001,249382.69999999992,121579.85000000002,200984.96000000005,135980.77,117345.0,132680.43,94356.13999999997,284501.19999999984,109153.38999999998,199798.66000000012,146697.6400000001,164689.77000000002,129777.38,316636.4999999998,137380.18000000002,310283.3000000001,167494.59999999986,128299.57999999991,170762.69000000006,111065.85999999994,292318.99999999994,132119.6199999999,101612.04999999993,166809.82000000004,109229.77999999993,83596.50000000003,212440.96000000014,135232.60000000006,188948.84999999998,84800.55999999995,245760.00000000023,370487.4999999999,130424.55,108087.26999999996,332765.50000000006,324203.30000000016,284726.0299999999,148053.67000000007,142860.23999999996,172939.79000000007,212217.71000000008,398110.1999999997,184631.75000000003,234907.23000000004,108650.12999999998,249149.73000000007,308269.8999999999,194945.73999999993,150415.1799999999,189955.25999999986,155882.63999999993,308176.6299999999,356271.5999999998,116286.16000000005,121493.22999999991,354724.79999999976,241489.19999999978,195450.39,108562.84999999996,169425.63,156486.24000000005,161518.86999999997,208338.51999999993,121159.38999999994,250519.6,138375.83000000007,107740.4,131198.64,203305.14999999982,253289.11999999985,106077.94000000015,575252.9000000004,188100.9699999997,151350.1700000001,96885.60999999997,174582.87999999992,305317.5000000002,165939.45,147504.7,123998.41999999987,134224.94999999995,114360.0,98739.50999999997,354151.1000000002,111609.94999999995,124403.4,108455.47000000006,195913.2199999999,100383.06999999999,312339.9,90353.77000000009,165494.61000000002,166367.27999999985,214676.13999999987,102680.30999999994,362310.90000000014,451486.7000000001,133231.34999999986
2010-01-04,98159.68999999993,187859.91999999995,211297.97999999998,145142.12000000008,257603.70000000007,78325.90000000002,149638.99000000002,177912.72000000012,89853.51999999993,150120.3599999999,121513.7599999999,252499.2699999999,212353.69999999952,153173.35,159118.51999999996,121753.35000000008,178027.69000000015,149039.76,105020.83000000002,134036.56000000006,176303.70999999985,113451.81999999996,139204.00999999992,151851.50000000003,181470.75999999998,123669.37999999995,178089.51,146533.89999999985,278687.36999999994,680178.2999999998,144915.15000000002,175158.5300000001,184825.12999999995,385164.9999999999,177478.4499999999,111750.38000000002,177330.5299999999,143558.73000000004,574317.3,141802.37999999992,120350.83000000012,138948.7600000001,317415.29999999993,148546.37000000005,77787.98000000004,233496.1000000001,206571.0200000001,175247.91,162033.66999999995,333952.80000000016,130380.41999999998,155791.29000000004,169678.52,93115.19999999997,267092.6999999999,156881.88,333195.01,222961.2400000002,112102.66999999994,125319.65000000005,365121.90000000014,389971.30000000005,556270.7000000001,265396.3600000002,120356.39999999995,233136.84000000014,193190.20999999973,86692.55000000002,90024.4699999999,130496.05000000002,119626.36,363313.20000000007,98661.06,110611.47999999997,110054.80000000006,380084.89999999985,148909.57000000004,143132.5700000001,109112.31999999995,79268.24999999999,232349.55000000008,481128.79999999976,304107.69999999995,320770.9,112542.16999999995,216113.25000000012,216655.82000000007,215535.71999999988,151900.69000000006,467965.6999999999,114128.72999999998,614178.6999999998,286788.1999999999,243623.73,157676.44000000003,218447.37000000002,116802.72,174702.48999999996,121011.70999999992,107170.50000000001,149391.53000000003,101706.42999999996,229846.25000000006,110881.87999999995,140466.65999999992,104135.84999999999,123905.0,125014.33000000006,105006.61999999998,308764.1,131390.53999999995,190448.38999999998,121618.6,219440.46000000008,106203.01999999997,321478.2099999998,138324.6199999999,281387.6999999999,103331.06999999998,112121.04000000002,171088.9,114726.9899999999,260406.44999999995,93905.84999999996,129412.05000000008,139448.95999999988,161243.67999999996,115615.8400000001,192044.9300000002,129997.53000000009,204736.9700000001,132357.97000000003,274522.53999999986,411069.7999999997,101675.09,104143.09000000003,265639.6,266077.6999999999,273683.8900000001,146106.57,153625.2399999999,198500.34000000005,253298.48999999993,349207.5000000002,142206.66999999998,216170.39,104533.12,211479.48000000004,270954.89999999997,193290.82999999996,140829.26,165165.3099999999,148850.63999999984,237329.39999999997,243908.59999999998,115384.81000000007,141305.52999999988,309354.40000000014,181346.48000000004,204477.08000000002,113671.56000000001,184075.3,105953.39999999998,157176.65000000002,244030.64000000004,142431.22999999998,231712.3,122573.81000000008,112241.33999999997,172913.30000000002,172118.54999999993,174330.81999999992,123167.71000000002,471728.79999999976,160811.66000000003,236895.80000000013,104501.76999999992,128155.68000000004,278747.8000000001,182061.19999999998,107551.46,132830.47000000018,132632.45000000004,89820.0,141361.25000000006,294479.0,125265.01000000002,173805.57,77667.94000000002,166525.94000000003,132234.9999999999,263264.8999999999,108450.85999999997,166694.58999999997,87184.78000000004,175714.94999999998,72338.06000000001,328590.9000000001,445315.9999999997,173432.3099999998
2010-01-05,112347.49999999996,174797.65000000008,197065.6700000001,143938.2300000001,257823.16000000003,142853.04,121854.09000000003,189084.88,89712.99999999991,191449.46,138042.88999999998,252473.8600000001,214744.69999999984,113053.59999999998,165417.1599999999,102462.13000000003,171119.76999999996,133059.10000000003,99735.7599999999,143960.2099999999,160897.77999999994,105734.27999999991,212725.44000000006,177886.75999999986,152908.95000000013,119805.26000000004,148422.46000000002,121182.72000000006,243691.78999999992,582480.8999999998,165426.32000000004,208230.86000000002,259302.45999999996,391472.5999999999,131286.37000000005,102253.17000000003,195789.36000000013,151669.46000000002,596645.1,139800.52,206556.41999999984,145926.6200000001,340310.30000000005,184733.73000000019,94398.36999999995,187591.48000000007,150776.57999999996,173018.70999999993,196961.1,281337.59999999986,113659.40000000004,109885.04,203232.64000000007,150615.1100000001,262155.7,147914.99999999997,319028.6599999999,222233.13999999987,125436.24,127812.93999999999,299630.09999999986,371511.80000000005,535727.2000000001,204028.43000000008,204368.55999999997,223500.81000000003,162044.2600000001,96954.65999999997,125373.16000000006,168037.45,201937.59000000008,356290.1999999999,112784.52,144066.74999999997,121399.76999999996,373597.12,155455.6199999999,152503.24999999997,92130.73000000004,88986.33000000012,300865.82000000007,507700.9000000001,328465.7,312477.6000000003,137220.39999999997,159722.90000000002,236183.75000000003,172178.99000000008,160375.65999999997,472052.59999999986,181231.17999999993,589530.8999999997,266866.39,162374.34999999995,153803.5600000001,194229.16999999987,127733.52999999997,193691.92999999996,93510.25999999997,94427.12999999998,137112.97000000006,185139.79999999993,179371.50000000003,134914.58000000005,151582.4399999999,124827.73999999998,106885.0,118388.02000000009,132049.87000000005,262016.1000000001,135702.06,196568.9599999998,119790.17999999993,184911.34000000003,128889.54999999996,282736.4599999999,148883.45999999988,278455.70000000007,137965.31,128072.08999999991,128597.17999999995,139818.2699999999,259974.35000000003,231595.29999999978,100033.33000000003,247359.1900000001,111190.60999999996,100484.74000000008,177516.99000000014,179217.62999999992,158765.41999999995,93367.95,204496.67000000022,375259.29999999964,144762.84000000008,129581.23999999993,290277.2999999999,259230.70000000004,309751.95999999973,150413.02000000002,122434.18999999999,178841.36000000004,205477.33000000013,310184.9,147433.38000000003,239761.46,129901.00999999997,222286.75999999983,215740.19999999984,139613.21000000002,255654.93000000017,207313.16999999984,122614.31000000004,265473.9400000002,278614.3,148786.48,151336.5399999999,303555.9600000001,193566.23999999993,228279.37000000002,129273.9599999999,181914.1200000001,133481.16,155642.74000000002,159323.79999999996,138269.47000000006,239908.10000000018,137812.02999999997,108433.55,159317.69999999998,171199.3199999999,185333.2099999999,125690.67999999995,428360.9000000001,217064.76999999984,171962.2300000001,120388.2299999999,161819.22999999998,254077.59999999983,142996.09000000003,88596.68999999996,140655.69999999992,142093.74000000008,139145.0,69076.76,279109.30000000005,137657.40000000002,122559.12000000002,88748.27999999998,144333.74999999997,94318.21000000006,244450.19999999987,121011.22999999995,125782.59999999992,130153.95999999998,207235.2699999999,99367.84999999998,330322.6000000004,401133.2999999999,139042.03999999986
2010-01-06,93774.18000000011,224548.17999999996,203502.0399999999,104965.81,293287.6999999999,112233.88000000002,119480.82,155586.08000000002,96327.9,139719.82,165823.17999999988,289547.8000000001,263537.50000000006,114662.02999999998,155592.47,116291.62999999987,189431.22,144098.50999999998,77267.90000000002,108579.11999999998,109467.91999999995,130220.76999999999,167295.49999999997,177308.11000000007,169276.41000000012,100622.57000000007,132962.76000000004,104687.77999999998,242951.72000000006,685074.9000000001,165846.4800000001,172654.02000000008,124765.41,418539.9999999998,175591.44,101677.12999999999,190197.51999999996,165033.6900000001,715729.3000000002,113197.08999999998,166485.95,148922.97,346513.4000000003,149513.40999999997,92015.65999999997,219926.56999999986,187951.87999999992,131504.64999999997,168196.38999999998,302302.19999999995,91469.35999999996,143714.96999999994,196389.09000000005,154325.62,286225.19999999995,131108.43000000008,368269.09999999986,225461.72000000003,161763.07999999996,108752.37999999999,364077.7000000002,411422.49999999994,563628.9999999999,220411.51999999993,142822.22999999998,324411.7799999999,191869.85000000006,156562.27,131742.55000000002,165609.67000000004,190292.97999999998,379500.00000000006,155990.06999999998,109082.38999999993,141252.87,373281.70000000007,194609.49999999994,209632.61000000016,98773.58999999998,124510.49000000003,375964.81000000006,535978.2999999996,287340.1999999999,348228.80000000016,151170.73999999993,141089.51,144661.53000000014,163081.31000000008,194759.2300000001,522202.2,190886.23000000007,740270.8000000003,357943.0,157762.7,203105.10000000003,258609.59000000005,147040.03999999992,138340.13999999998,120810.1599999999,121427.45,130398.06999999996,123608.87000000001,215276.28999999978,103495.62999999993,130799.34000000011,132508.72000000003,135110.0,113401.67000000001,135530.11,335073.50000000006,108470.18999999999,152233.05000000005,148437.77000000005,131845.79,107611.16000000002,289512.99999999994,149873.18000000014,328645.1999999999,152828.77999999994,167929.66999999998,172847.2,99223.98,306203.49999999994,200363.77,144390.5,143372.61999999994,117400.62999999995,134187.92,258187.52999999994,153404.68999999994,175790.58999999997,90413.22000000002,243726.80000000005,358505.99999999977,132732.34999999998,120422.51999999996,324635.4000000001,283190.1999999999,286793.04000000015,105112.88999999997,137034.56999999998,244650.94999999987,147069.3699999999,349993.2999999998,143101.96999999997,290325.6800000001,120668.45000000006,253144.06999999992,262492.10000000003,166568.04,139704.81000000006,190100.72000000015,134111.65000000002,362682.8000000001,367061.80000000005,114322.29000000002,115760.21000000006,278699.94000000006,147510.06000000003,193278.46000000002,108840.65999999999,133638.30000000002,149882.30000000005,118568.08999999997,177127.04000000004,157284.46,256370.29999999996,139407.56999999998,102456.88999999997,231120.05000000005,171927.82000000004,214908.33999999994,106151.57999999999,519788.29999999964,214119.07,208454.97000000012,97963.95999999999,152439.94999999995,281732.1999999999,200088.1199999998,99562.17999999998,122350.55000000005,137033.69999999998,96900.0,84497.34999999996,315899.69999999995,99923.11999999998,126821.38000000003,95085.80999999997,214043.97000000006,107370.09,342262.0999999999,80252.85000000003,173562.95,112994.63000000005,250746.11,94578.34000000001,344378.8000000001,416579.3,148881.00999999995
2010-01-07,101415.81000000007,153605.79,246176.68000000017,149124.20999999996,334557.6000000001,162706.46999999997,249524.05000000005,183608.22999999995,101804.08000000009,111152.60000000003,129288.20000000006,293286.5000000002,229978.99999999985,111665.01999999997,155793.30000000002,137670.0,197491.65000000002,142584.56999999998,88746.95,143869.69,111873.22999999998,113119.93000000001,169555.10000000012,152306.06,219440.02000000005,96448.46999999999,139593.88999999993,138503.33000000005,239402.20000000007,673439.5000000001,110043.22999999998,96302.64999999997,164745.88,434035.20000000007,149827.91000000003,109060.47000000004,172282.27999999985,104803.94000000005,725213.8000000006,107256.64999999995,200999.0199999999,139947.65000000005,368183.2000000001,172231.77999999997,117885.6400000001,232251.52000000014,195346.51999999987,152164.45999999996,176942.42,309217.50000000023,126537.38,137354.93,154445.56,172579.33000000002,281170.5000000001,181880.03000000003,370276.7000000002,257320.80000000005,91946.67999999995,99571.62000000001,371387.5,381765.60000000003,633095.1,175423.48999999996,193102.94999999992,262476.38,216589.5299999999,99769.11999999998,126613.10000000005,118444.70000000003,111745.27000000002,431548.1000000001,115724.82000000011,99711.09000000003,142085.83,347569.0000000002,194926.73,191872.83,96339.93000000002,122409.05999999998,289158.2899999999,572117.2000000002,287685.5000000001,352079.0000000001,150095.76000000007,143018.25000000006,161825.51000000004,172090.12000000005,158358.55999999994,563938.2000000001,186280.15,732219.7000000002,298588.50000000006,166136.44,172621.55,239644.8699999999,131859.46000000002,182685.53000000006,135388.0,84884.93999999997,171860.53000000006,141474.86000000002,259536.43000000014,95825.37000000002,179420.27,128761.99999999997,162240.0,134586.78999999998,130303.29,294750.79999999993,134643.75999999995,141940.20000000016,152735.55000000002,120144.61999999997,90372.73000000007,305478.5000000001,138468.36000000007,283065.5000000001,206973.61999999994,169144.71999999994,143208.16,115167.50000000007,288274.9999999999,154859.07999999996,104334.29999999999,150730.50000000006,168980.54000000004,129758.66,212118.38999999993,142453.35999999993,180071.25000000006,106040.97000000004,253576.70000000004,350754.8999999997,180495.06000000008,113609.88000000003,311125.70000000007,274795.5000000001,280095.4,85975.23999999996,152907.32000000007,143529.27,186185.65000000008,338230.6000000001,168997.95999999996,292008.0500000002,114053.10000000002,243092.49999999988,322834.8,175838.87,139964.99,192264.10000000006,127589.45999999993,320901.5000000002,380697.6,104983.52999999996,114093.99999999996,285368.33999999985,167591.70999999996,177397.62000000008,119029.72,219615.74000000002,168771.73000000004,163060.38000000003,167330.58000000002,136456.79000000004,257949.1,150022.33000000005,111024.74999999999,150032.94999999998,165641.40999999995,198393.07000000012,96991.58999999991,592547.3,211635.55999999988,159885.99000000008,108097.39000000003,134934.81000000003,275292.50000000023,147507.7699999999,120736.25000000004,113096.81999999996,160121.08999999997,131255.0,124196.25,290828.2,129275.62999999995,124332.15999999997,85280.79000000002,193067.53,152131.78999999992,277594.80000000005,109412.11000000003,158948.37999999992,108102.02,170158.45999999993,97925.97000000006,392859.0,453957.5999999999,141237.67999999985
2010-01-08,94134.47999999995,176506.80000000002,238232.4100000001,97252.29999999996,292606.5999999999,168261.03000000006,200025.13000000012,210860.34999999983,149001.98000000004,114488.54000000004,222654.01999999996,296143.94,235308.89999999976,122461.43,145952.63999999998,133968.95000000004,173714.2199999999,138292.30000000002,97042.8300000001,152431.76999999996,145014.09,116330.99999999996,196413.9900000002,245587.8799999999,222367.41000000006,105818.61000000002,119351.40000000005,160388.99,268561.9200000002,684943.8999999999,145411.4400000001,184921.00000000003,159875.25000000003,427138.40000000026,144997.93000000002,165712.76000000004,177210.1800000001,163475.30999999994,667638.4,127236.57000000002,214555.95999999996,162157.01000000007,397872.0,171728.56999999998,95437.30000000002,246940.22999999995,221633.72,134612.45999999996,193016.62000000002,366724.8000000004,126602.18999999999,135383.18,149348.90000000002,158249.81000000006,268197.89999999985,96876.90000000005,343580.7999999998,241694.38,145956.77000000008,109933.53999999996,353733.3,393218.8000000001,653467.9999999999,270397.8700000002,195018.44999999995,256401.78000000003,210391.8199999999,115600.09,96123.34,177169.77000000005,118603.13999999997,419904.1999999996,108575.16000000006,117911.52,156413.75999999998,385423.0999999999,131962.39,206314.1299999997,105135.51,112860.97999999997,329984.6300000002,530379.9999999998,275377.89999999997,326320.59999999986,124359.08000000003,177138.44000000003,198237.26000000007,161087.49000000002,149037.84,496615.8999999999,140283.8599999999,683314.4999999999,292448.4000000001,217892.22000000003,139917.64,197297.89999999982,166987.61999999997,251849.05999999985,122858.10000000006,105114.79000000004,169313.44999999995,122721.90000000005,191425.47999999995,99398.46000000002,218631.80999999994,136631.24000000002,95995.0,135945.41000000003,145163.22000000006,247089.10000000003,132939.95,152564.68000000008,140000.5499999999,176518.92,103393.57,320123.4000000001,135780.11999999997,301207.8999999999,161237.91999999998,175890.29000000007,171667.77999999994,78759.55,283353.33,194612.72999999995,107167.33999999994,146409.16999999993,138958.32000000004,136162.8,222957.80000000016,158343.25000000012,173150.87999999992,106385.34000000001,233053.79999999996,434541.20000000007,192441.61000000007,102706.86000000003,316526.3,307032.89999999997,267623.38000000006,174223.35000000006,132538.60999999996,120663.86,114738.86999999994,340070.99999999994,150918.29999999996,248190.81,103122.35000000003,225687.16999999993,328679.09999999974,254608.64000000007,141508.63999999996,192590.1099999999,190646.31,311108.8799999999,293671.0000000001,122991.65000000004,130529.67000000004,303099.57000000024,216550.38999999996,209007.7300000001,126640.84999999996,116886.39,134747.48,110403.46000000004,173404.97999999992,122924.37999999998,253028.50000000003,187552.1000000002,128677.76999999999,138803.32,164856.86000000004,181473.11999999997,107551.05000000005,502499.9999999998,183160.39999999985,173159.26000000004,116419.61999999992,127618.93000000004,263439.79999999993,159491.82000000004,118146.70999999999,107675.84999999996,151614.33999999997,125305.0,137026.27999999994,338867.0999999999,107378.26000000001,135856.62999999998,69897.56000000001,162581.5,129135.70999999993,289004.1000000001,88527.93000000008,134121.33000000005,93001.15000000001,218928.59999999986,92535.54999999996,345580.5999999999,407606.3,186034.11999999994
